,lon,lat,alt,x,y,Fairway,Green,club,dist,angle,mean
315,-84.22690702947845,34.08002267573696,314.79675293,80.05360751073692,64.18367346915232,1.0,0.0,9 Iron,250.4540177796121,5.447842493941119,5.846228886267806
316,-84.22690702947845,34.08000566893424,314.736755371,80.05360751073692,62.29591836704884,1.0,0.0,9 Iron,69.88514272266096,5.898729365002365,4.466722037452648
317,-84.22690702947845,34.07998866213152,314.696777344,80.05360751073692,60.40816326494536,1.0,0.0,9 Iron,142.8878262932346,3.1754026286284818,5.065318692890263
318,-84.22690702947845,34.0799716553288,314.608551025,80.05360751073692,58.520408162841875,1.0,0.0,9 Iron,222.5397574348414,3.746405800035546,1.4376078238261778
319,-84.22690702947845,34.07995464852608,314.548553467,80.05360751073692,56.632653061527094,1.0,0.0,9 Iron,181.79788703822257,4.114113423630505,3.529558411083034
320,-84.22690702947845,34.07993764172336,314.448547363,80.05360751073692,54.74489795942361,1.0,0.0,9 Iron,165.82132161093034,1.8068115764998605,3.8687672055011406
321,-84.22690702947845,34.07992063492064,314.428527832,80.05360751073692,52.85714285732013,1.0,0.0,9 Iron,128.09008149625546,0.201905123093,4.169188826740818
322,-84.22690702947845,34.07990362811792,314.508544922,80.05360751073692,50.969387755216644,1.0,0.0,9 Iron,142.82293819934745,3.808822432283342,5.945736039962949
323,-84.22690702947845,34.0798866213152,314.691040039,80.05360751073692,49.08163265311316,1.0,0.0,9 Iron,166.2846237801301,1.1111836148117402,4.062010416048556
324,-84.22690702947845,34.07980158730159,315.12600708,80.05360751073692,39.642857142595744,1.0,0.0,9 Iron,68.33379250428499,0.7962344510121558,2.1276397167049312
325,-84.22690702947845,34.07978458049887,315.146026611,80.05360751073692,37.75510204049226,1.0,0.0,9 Iron,184.54282482840662,3.456283471149735,4.6300736496588835
326,-84.22690702947845,34.079767573696145,315.166015625,80.05360751073692,35.86734693838878,1.0,0.0,9 Iron,67.7608639911267,0.7220520620141688,2.819778473772634
346,-84.2267619047619,34.08027777777778,317.05847168,93.39587542919308,92.49999999991587,1.0,0.0,9 Iron,254.9790270905559,0.32684867821156366,4.252676075269234
347,-84.2267619047619,34.08026077097506,316.978485107,93.39587542919308,90.61224489781239,1.0,0.0,9 Iron,243.70618746973923,5.251357671246402,3.499349910021062
348,-84.2267619047619,34.08024376417234,316.833435059,93.39587542919308,88.7244897957089,1.0,0.0,9 Iron,115.69060587352197,3.8376092265676776,1.9945361755990851
349,-84.2267619047619,34.080226757369616,316.533416748,93.39587542919308,86.83673469360542,1.0,0.0,9 Iron,188.60160567396156,3.28397173063775,2.1584714522384343
350,-84.2267619047619,34.080209750566894,316.2734375,93.39587542919308,84.94897959150194,1.0,0.0,9 Iron,260.0211116551119,4.687387919590447,5.486948954948275
351,-84.2267619047619,34.08019274376417,316.013427734,93.39587542919308,83.06122448939846,1.0,0.0,9 Iron,263.814709002548,0.5095350060332247,2.9853722485410534
352,-84.2267619047619,34.08017573696145,315.726806641,93.39587542919308,81.17346938729497,1.0,0.0,9 Iron,214.16605238683016,1.652470382514867,1.4622210166217555
353,-84.2267619047619,34.080158730158736,315.626800537,93.39587542919308,79.28571428598019,1.0,0.0,9 Iron,125.02984687790087,0.5705869645855625,3.6257892950410495
354,-84.2267619047619,34.080141723356014,315.546783447,93.39587542919308,77.39795918387671,1.0,0.0,9 Iron,226.63248017405564,0.43613517844449795,4.64630512938419
355,-84.2267619047619,34.08012471655329,315.50680542,93.39587542919308,75.51020408177322,1.0,0.0,9 Iron,276.26338637326256,3.8035975366766923,5.8956676603108455
356,-84.2267619047619,34.08010770975057,315.410827637,93.39587542919308,73.62244897966974,1.0,0.0,9 Iron,281.76627290608945,1.980881536175675,4.254735356216257
357,-84.2267619047619,34.08009070294785,315.250823975,93.39587542919308,71.73469387756626,1.0,0.0,9 Iron,235.13330230335612,4.786841983528961,4.068273176088128
358,-84.2267619047619,34.08007369614513,315.090820312,93.39587542919308,69.84693877546277,1.0,0.0,9 Iron,292.7899456455088,2.953765003909972,4.644478405857226
359,-84.2267619047619,34.080056689342406,314.990844727,93.39587542919308,67.95918367335929,1.0,0.0,9 Iron,116.47109623355458,0.28679757163506564,4.513542040841088
360,-84.2267619047619,34.080039682539685,314.828460693,93.39587542919308,66.07142857125581,1.0,0.0,9 Iron,296.8160302984985,0.04978044857966939,4.267588041775632
361,-84.2267619047619,34.08002267573696,314.688476562,93.39587542919308,64.18367346915232,1.0,0.0,9 Iron,153.45162019020177,1.483801567115609,3.673037104849099
362,-84.2267619047619,34.08000566893424,314.628448486,93.39587542919308,62.29591836704884,1.0,0.0,9 Iron,294.9429312659347,3.5956990274559044,2.8584118128476543
363,-84.2267619047619,34.07998866213152,314.588470459,93.39587542919308,60.40816326494536,1.0,0.0,9 Iron,105.77213510657275,4.167530348327528,4.581939325877932
364,-84.2267619047619,34.0799716553288,314.688476562,93.39587542919308,58.520408162841875,1.0,0.0,9 Iron,74.88663832793523,3.776392875239864,5.917930546076787
365,-84.2267619047619,34.07995464852608,314.82711792,93.39587542919308,56.632653061527094,1.0,0.0,9 Iron,192.53863813092397,5.127360439403133,1.994460437755904
366,-84.2267619047619,34.07993764172336,315.007110596,93.39587542919308,54.74489795942361,1.0,0.0,9 Iron,225.37922732515054,4.91216357792304,2.3002772336697435
367,-84.2267619047619,34.07992063492064,315.24710083,93.39587542919308,52.85714285732013,1.0,0.0,9 Iron,149.8225942172285,3.243793325688139,1.560976597799031
368,-84.2267619047619,34.07990362811792,315.487091064,93.39587542919308,50.969387755216644,1.0,0.0,9 Iron,87.64654993508121,2.5498586584786938,3.5896970517312754
369,-84.2267619047619,34.0798866213152,315.704803467,93.39587542919308,49.08163265311316,1.0,0.0,9 Iron,97.62686980618722,0.4242925333167746,3.0662311043165325
370,-84.2267619047619,34.079869614512475,315.884796143,93.39587542919308,47.19387755100968,1.0,0.0,9 Iron,156.10836057684156,0.4489588928353901,3.114275410757156
371,-84.2267619047619,34.07985260770975,315.924804688,93.39587542919308,45.306122448906194,1.0,0.0,9 Iron,197.49460437983083,3.696572711942493,2.7585999597994033
372,-84.2267619047619,34.07983560090703,315.964782715,93.39587542919308,43.41836734680271,1.0,0.0,9 Iron,297.46477717076283,0.9404779890075339,1.4042976933576465
373,-84.2267619047619,34.07981859410431,315.926574707,93.39587542919308,41.53061224469923,1.0,0.0,9 Iron,204.4303831412512,2.9522696774058024,4.524422949986066
374,-84.2267619047619,34.07980158730159,315.80657959,93.39587542919308,39.642857142595744,1.0,0.0,9 Iron,286.75767799519883,5.020807647334743,3.0882474451568136
375,-84.2267619047619,34.07978458049887,315.686553955,93.39587542919308,37.75510204049226,1.0,0.0,9 Iron,203.64445813793097,6.00409939184992,5.34652993509819
376,-84.2267619047619,34.079767573696145,315.426574707,93.39587542919308,35.86734693838878,1.0,0.0,9 Iron,193.98811249969225,1.552969184517883,2.423883314665372
377,-84.2267619047619,34.07975056689343,315.127807617,93.39587542919308,33.979591837074,1.0,0.0,9 Iron,270.2372775911231,4.663628790676573,3.915442277253165
396,-84.22661678004535,34.08027777777778,317.276611328,106.73814334764924,92.49999999991587,1.0,0.0,9 Iron,68.67801378331839,3.6811584336482572,3.8250805939087957
397,-84.22661678004535,34.08026077097506,316.896606445,106.73814334764924,90.61224489781239,1.0,0.0,9 Iron,130.47555159691223,1.0124653939417516,4.6066557236710315
398,-84.22661678004535,34.08024376417234,316.59085083,106.73814334764924,88.7244897957089,1.0,0.0,9 Iron,135.49478019482618,2.5682881437012655,1.8025257962174392
399,-84.22661678004535,34.080226757369616,316.290863037,106.73814334764924,86.83673469360542,1.0,0.0,9 Iron,288.2158231742192,3.8672917779310865,2.9417898893419796
400,-84.22661678004535,34.080209750566894,316.130859375,106.73814334764924,84.94897959150194,1.0,0.0,9 Iron,290.6779746239892,1.7572632302373687,3.813393135334527
401,-84.22661678004535,34.08019274376417,315.870849609,106.73814334764924,83.06122448939846,1.0,0.0,9 Iron,99.11782192053663,3.096852267677309,4.794409703106617
402,-84.22661678004535,34.08017573696145,315.655059814,106.73814334764924,81.17346938729497,1.0,0.0,9 Iron,89.56372525323955,1.1255575050456246,4.296267981842279
403,-84.22661678004535,34.080158730158736,315.475067139,106.73814334764924,79.28571428598019,1.0,0.0,9 Iron,245.73138085517115,2.1912396784680905,1.2895875415640214
404,-84.22661678004535,34.080141723356014,315.315063477,106.73814334764924,77.39795918387671,1.0,0.0,9 Iron,151.2601125201392,5.484487388426682,3.564753420157998
405,-84.22661678004535,34.08012471655329,315.195068359,106.73814334764924,75.51020408177322,1.0,0.0,9 Iron,91.55879995503307,0.652432438277134,1.5729477567535057
406,-84.22661678004535,34.08010770975057,315.084289551,106.73814334764924,73.62244897966974,1.0,0.0,9 Iron,77.33937735508684,1.4315064998001867,4.4098487347109305
407,-84.22661678004535,34.08009070294785,314.984283447,106.73814334764924,71.73469387756626,1.0,0.0,9 Iron,197.06545300031203,2.8343598425728755,5.2584057812589675
408,-84.22661678004535,34.08007369614513,314.844299316,106.73814334764924,69.84693877546277,1.0,0.0,9 Iron,155.02392084893933,1.706586685715123,4.881403246910288
409,-84.22661678004535,34.080056689342406,314.784301758,106.73814334764924,67.95918367335929,1.0,0.0,9 Iron,183.47698124689643,4.875452314685806,2.7289247182360916
410,-84.22661678004535,34.080039682539685,314.684295654,106.73814334764924,66.07142857125581,1.0,0.0,9 Iron,170.96198348126038,5.746530733969734,5.283671119815246
411,-84.22661678004535,34.08002267573696,314.637939453,106.73814334764924,64.18367346915232,1.0,0.0,9 Iron,298.10096342410725,3.1255766341102955,2.747297556883149
412,-84.22661678004535,34.08000566893424,314.637939453,106.73814334764924,62.29591836704884,1.0,0.0,9 Iron,263.14598794947364,4.081507247994059,5.176371505594666
413,-84.22661678004535,34.07998866213152,314.677947998,106.73814334764924,60.40816326494536,1.0,0.0,9 Iron,257.5798215489291,4.015772968816811,4.864862112725851
414,-84.22661678004535,34.0799716553288,314.797943115,106.73814334764924,58.520408162841875,1.0,0.0,9 Iron,148.59663454256085,0.6080705007691197,5.206081231271447
415,-84.22661678004535,34.07995464852608,315.019195557,106.73814334764924,56.632653061527094,1.0,0.0,9 Iron,78.23420929539225,1.0851106525184315,1.3370487143919414
416,-84.22661678004535,34.07993764172336,315.379180908,106.73814334764924,54.74489795942361,1.0,0.0,9 Iron,157.1826166798115,0.7837809059249321,2.1452390202044684
417,-84.22661678004535,34.07992063492064,315.579193115,106.73814334764924,52.85714285732013,1.0,0.0,9 Iron,78.87660231657125,5.879045638642356,3.5197628756983885
418,-84.22661678004535,34.07990362811792,315.799194336,106.73814334764924,50.969387755216644,1.0,0.0,9 Iron,143.0081857591774,2.35545856001749,3.8445679910630783
419,-84.22661678004535,34.0798866213152,315.937774658,106.73814334764924,49.08163265311316,1.0,0.0,9 Iron,254.077291787806,0.21340850825993132,5.228940556887376
420,-84.22661678004535,34.079869614512475,315.997772217,106.73814334764924,47.19387755100968,1.0,0.0,9 Iron,259.7710960368897,2.0518571201898586,5.785340038443565
421,-84.22661678004535,34.07985260770975,315.997772217,106.73814334764924,45.306122448906194,1.0,0.0,9 Iron,213.98563159465255,2.481237069295283,4.042390774500215
422,-84.22661678004535,34.07983560090703,315.857757568,106.73814334764924,43.41836734680271,1.0,0.0,9 Iron,264.3564178321492,3.395712964496705,1.5272407358339115
423,-84.22661678004535,34.07981859410431,315.592285156,106.73814334764924,41.53061224469923,1.0,0.0,9 Iron,163.74425800683198,5.694259733390381,5.303333415248776
424,-84.22661678004535,34.07980158730159,315.392272949,106.73814334764924,39.642857142595744,1.0,0.0,9 Iron,254.80944399861593,1.5139540331997372,1.5766247600912244
425,-84.22661678004535,34.07978458049887,315.152282715,106.73814334764924,37.75510204049226,1.0,0.0,9 Iron,72.84824966850317,0.8724272218885034,1.191962158481469
426,-84.22661678004535,34.079767573696145,315.052276611,106.73814334764924,35.86734693838878,1.0,0.0,9 Iron,150.38981328360427,4.8522577986962965,4.915379138123475
427,-84.22661678004535,34.07975056689343,314.852294922,106.73814334764924,33.979591837074,1.0,0.0,9 Iron,144.1597040367888,6.107180912883884,4.424475682853878
428,-84.22661678004535,34.07973356009071,314.609527588,106.73814334764924,32.091836734970514,1.0,0.0,9 Iron,121.88731818536088,1.2727093422312017,1.3221887453829115
446,-84.2264716553288,34.08027777777778,316.822784424,120.0804112661054,92.49999999991587,1.0,0.0,9 Iron,124.48460655393477,3.8779538125914432,3.3519251705747783
447,-84.2264716553288,34.08026077097506,316.822784424,120.0804112661054,90.61224489781239,1.0,0.0,9 Iron,282.1315880037615,4.084418054179165,5.328792297668328
448,-84.2264716553288,34.08024376417234,316.800689697,120.0804112661054,88.7244897957089,1.0,0.0,9 Iron,282.08755956189054,2.2274155272497755,4.534569247305727
449,-84.2264716553288,34.080226757369616,316.720703125,120.0804112661054,86.83673469360542,1.0,0.0,9 Iron,65.96522242393648,0.7567338915417631,3.8838133854173664
450,-84.2264716553288,34.080209750566894,316.520690918,120.0804112661054,84.94897959150194,1.0,0.0,9 Iron,131.4361527267251,0.41904189522785446,4.32765111276237
451,-84.2264716553288,34.08019274376417,316.160705566,120.0804112661054,83.06122448939846,1.0,0.0,9 Iron,261.42026431902804,4.108506746400092,3.5443228027030056
452,-84.2264716553288,34.08017573696145,315.894226074,120.0804112661054,81.17346938729497,1.0,0.0,9 Iron,104.32749401801888,1.1825627914287813,1.1355738423804542
453,-84.2264716553288,34.080158730158736,315.65423584,120.0804112661054,79.28571428598019,1.0,0.0,9 Iron,84.32041353996031,2.4709626844075765,2.2487554166797015
454,-84.2264716553288,34.080141723356014,315.374237061,120.0804112661054,77.39795918387671,1.0,0.0,9 Iron,147.22754560544195,1.232110605965901,4.26581614066855
455,-84.2264716553288,34.08012471655329,315.254211426,120.0804112661054,75.51020408177322,1.0,0.0,9 Iron,232.49615766885603,4.9825006860649514,3.758585241602395
456,-84.2264716553288,34.08010770975057,315.014221191,120.0804112661054,73.62244897966974,1.0,0.0,9 Iron,215.08559510216207,6.025780315642574,5.572396552244892
457,-84.2264716553288,34.08009070294785,314.847869873,120.0804112661054,71.73469387756626,1.0,0.0,9 Iron,113.317704871269,1.2450453890811852,3.0447372416203393
458,-84.2264716553288,34.08007369614513,314.667877197,120.0804112661054,69.84693877546277,1.0,0.0,9 Iron,265.16584908138924,0.9021690929326184,1.285072606185942
459,-84.2264716553288,34.080056689342406,314.547851562,120.0804112661054,67.95918367335929,1.0,0.0,9 Iron,287.0799466590297,0.8588955645942072,4.778095328462612
460,-84.2264716553288,34.080039682539685,314.507873535,120.0804112661054,66.07142857125581,1.0,0.0,9 Iron,281.8669417683302,5.919610794299991,3.8057922891876523
461,-84.2264716553288,34.08002267573696,314.517944336,120.0804112661054,64.18367346915232,1.0,0.0,9 Iron,146.65744977477686,2.2669791814700493,3.4842572129670826
462,-84.2264716553288,34.08000566893424,314.577941895,120.0804112661054,62.29591836704884,1.0,0.0,9 Iron,277.73003422420913,4.906921708574788,2.1496309646623724
463,-84.2264716553288,34.07998866213152,314.637939453,120.0804112661054,60.40816326494536,1.0,0.0,9 Iron,219.53657288964874,1.482535087232048,4.3935727820345365
464,-84.2264716553288,34.0799716553288,314.637939453,120.0804112661054,58.520408162841875,1.0,0.0,9 Iron,103.7629720056267,2.7941191629807,2.7684520245758693
465,-84.2264716553288,34.07995464852608,314.660339355,120.0804112661054,56.632653061527094,1.0,0.0,9 Iron,242.15080926772737,5.245577419320329,4.532003083846042
466,-84.2264716553288,34.07993764172336,314.720336914,120.0804112661054,54.74489795942361,1.0,0.0,9 Iron,290.7079966048765,2.351234974896587,5.099835436841969
467,-84.2264716553288,34.07992063492064,314.840332031,120.0804112661054,52.85714285732013,1.0,0.0,9 Iron,211.01110358826702,6.082091551687988,5.8147530600133965
468,-84.2264716553288,34.07990362811792,315.020324707,120.0804112661054,50.969387755216644,1.0,0.0,9 Iron,181.99127974641056,5.1559226031789605,5.598132830382684
469,-84.2264716553288,34.0798866213152,315.158935547,120.0804112661054,49.08163265311316,1.0,0.0,9 Iron,63.28914890758713,3.595455768078108,3.7469212922123716
470,-84.2264716553288,34.079869614512475,315.318939209,120.0804112661054,47.19387755100968,1.0,0.0,9 Iron,72.13533971145146,4.285456465268647,4.980646546519488
471,-84.2264716553288,34.07985260770975,315.458953857,120.0804112661054,45.306122448906194,1.0,0.0,9 Iron,297.15313260801275,3.064699035262461,5.003646418625865
472,-84.2264716553288,34.07983560090703,315.33895874,120.0804112661054,43.41836734680271,1.0,0.0,9 Iron,116.97814058660249,4.89541230456775,1.371773055103437
473,-84.2264716553288,34.07981859410431,315.198944092,120.0804112661054,41.53061224469923,1.0,0.0,9 Iron,107.08785032836218,1.6479119752878193,3.2728281557379058
474,-84.2264716553288,34.07980158730159,314.925598145,120.0804112661054,39.642857142595744,1.0,0.0,9 Iron,156.69305802512517,1.2436797450185042,5.622119612593478
475,-84.2264716553288,34.07978458049887,314.745605469,120.0804112661054,37.75510204049226,1.0,0.0,9 Iron,162.83080920148006,6.012292444507721,3.304663987766884
476,-84.2264716553288,34.079767573696145,314.545593262,120.0804112661054,35.86734693838878,1.0,0.0,9 Iron,189.9456105220477,3.773984391695017,4.87224633011418
477,-84.2264716553288,34.07975056689343,314.225585938,120.0804112661054,33.979591837074,1.0,0.0,9 Iron,213.12647201346974,0.8534916984599227,3.9548438742212784
478,-84.2264716553288,34.07973356009071,313.991455078,120.0804112661054,32.091836734970514,1.0,0.0,9 Iron,110.71390914435025,0.642226698090597,2.8192317208095865
479,-84.2264716553288,34.07971655328799,313.811462402,120.0804112661054,30.20408163286703,1.0,0.0,9 Iron,120.47928279189075,2.4843122012223544,3.258154932531099
496,-84.22632653061224,34.08027777777778,316.535614014,133.42267918456156,92.49999999991587,1.0,0.0,9 Iron,104.48329197437953,1.1291504954687093,3.7352303334783223
497,-84.22632653061224,34.08026077097506,316.355621338,133.42267918456156,90.61224489781239,1.0,0.0,9 Iron,176.73213648685098,2.714940022398676,4.842592574553872
498,-84.22632653061224,34.08024376417234,316.125976562,133.42267918456156,88.7244897957089,1.0,0.0,9 Iron,61.91289937670053,4.487991930976867,1.261891196325465
499,-84.22632653061224,34.080226757369616,315.885955811,133.42267918456156,86.83673469360542,1.0,0.0,9 Iron,105.09185656917177,0.9983163768404074,2.048476405795158
500,-84.22632653061224,34.080209750566894,315.66595459,133.42267918456156,84.94897959150194,1.0,0.0,9 Iron,292.63065821438056,1.9913762055841315,5.8375463473210285
501,-84.22632653061224,34.08019274376417,315.425964355,133.42267918456156,83.06122448939846,1.0,0.0,9 Iron,292.32319026042035,5.899328000284695,5.475307111430976
502,-84.22632653061224,34.08017573696145,315.285949707,133.42267918456156,81.17346938729497,1.0,0.0,9 Iron,72.57970956558955,5.247462127620305,3.6890679280730794
503,-84.22632653061224,34.080158730158736,315.027648926,133.42267918456156,79.28571428598019,1.0,0.0,9 Iron,91.22378295685395,2.9012597138386322,1.7760757003799568
504,-84.22632653061224,34.080141723356014,314.807647705,133.42267918456156,77.39795918387671,1.0,0.0,9 Iron,147.18679092187764,2.4574161712579055,3.8660497057871
505,-84.22632653061224,34.08012471655329,314.627655029,133.42267918456156,75.51020408177322,1.0,0.0,9 Iron,236.38890599997166,4.969775703405397,5.95347512943615
506,-84.22632653061224,34.08010770975057,314.507659912,133.42267918456156,73.62244897966974,1.0,0.0,9 Iron,154.17538403188232,4.988831117802219,3.0442608177642
507,-84.22632653061224,34.08009070294785,314.386108398,133.42267918456156,71.73469387756626,1.0,0.0,9 Iron,237.15845073755145,2.192635400172166,3.6045278277205544
508,-84.22632653061224,34.08007369614513,314.306091309,133.42267918456156,69.84693877546277,1.0,0.0,9 Iron,269.60585146964326,1.9702564396268845,3.744738768514095
509,-84.22632653061224,34.080056689342406,314.226104736,133.42267918456156,67.95918367335929,1.0,0.0,9 Iron,167.89205606740188,5.3074190227514375,3.02650034109068
510,-84.22632653061224,34.080039682539685,314.126098633,133.42267918456156,66.07142857125581,1.0,0.0,9 Iron,248.1915911325478,0.6198777768067956,5.2444645579274916
511,-84.22632653061224,34.08002267573696,314.076202393,133.42267918456156,64.18367346915232,1.0,0.0,9 Iron,112.98344863433122,1.243672372735933,3.1846225091882387
512,-84.22632653061224,34.08000566893424,313.976196289,133.42267918456156,62.29591836704884,1.0,0.0,9 Iron,236.64222431131648,0.09800212837481179,3.7954081820477077
513,-84.22632653061224,34.07998866213152,314.116210938,133.42267918456156,60.40816326494536,1.0,0.0,9 Iron,267.735738664032,2.8886019178943565,2.753114919982201
514,-84.22632653061224,34.0799716553288,314.336181641,133.42267918456156,58.520408162841875,1.0,0.0,9 Iron,179.2120896399547,2.780979200606387,5.704217858982239
515,-84.22632653061224,34.07995464852608,314.5703125,133.42267918456156,56.632653061527094,1.0,0.0,9 Iron,102.30250513649574,5.409007304779037,4.699444482268023
516,-84.22632653061224,34.07993764172336,314.890319824,133.42267918456156,54.74489795942361,1.0,0.0,9 Iron,100.85672888493033,5.872889239098523,3.6691129902679416
517,-84.22632653061224,34.07992063492064,315.210327148,133.42267918456156,52.85714285732013,1.0,0.0,9 Iron,181.48976956910423,1.1337363804176546,5.74504472053672
518,-84.22632653061224,34.07990362811792,315.650299072,133.42267918456156,50.969387755216644,1.0,0.0,9 Iron,128.80128880233772,3.9346132681464505,1.096406794708851
519,-84.22632653061224,34.0798866213152,316.005523682,133.42267918456156,49.08163265311316,1.0,0.0,9 Iron,65.3142256410279,3.717041835244122,4.049140042922723
520,-84.22632653061224,34.079869614512475,316.085510254,133.42267918456156,47.19387755100968,1.0,0.0,9 Iron,173.3918312072583,4.0599179295755095,4.0035822697875645
521,-84.22632653061224,34.07985260770975,316.085510254,133.42267918456156,45.306122448906194,1.0,0.0,9 Iron,208.8033776365166,6.159097950551699,4.378577412203885
522,-84.22632653061224,34.07983560090703,315.885528564,133.42267918456156,43.41836734680271,1.0,0.0,9 Iron,71.7625502196752,1.0355208392660094,4.199308008075831
523,-84.22632653061224,34.07981859410431,315.625518799,133.42267918456156,41.53061224469923,1.0,0.0,9 Iron,180.30699174661822,5.128643354853011,1.6839081845746682
524,-84.22632653061224,34.07980158730159,315.473754883,133.42267918456156,39.642857142595744,1.0,0.0,9 Iron,174.40217497322126,4.545965272631466,5.182144529317346
525,-84.22632653061224,34.07978458049887,315.333740234,133.42267918456156,37.75510204049226,1.0,0.0,9 Iron,217.24173114036913,3.1926788415803538,5.769774038868068
526,-84.22632653061224,34.079767573696145,315.073730469,133.42267918456156,35.86734693838878,1.0,0.0,9 Iron,206.8004097534202,3.0839480872367573,4.0895674514116385
527,-84.22632653061224,34.07975056689343,314.853729248,133.42267918456156,33.979591837074,1.0,0.0,9 Iron,192.1988464295951,2.9617774856692862,1.3795037829662422
528,-84.22632653061224,34.07973356009071,314.707733154,133.42267918456156,32.091836734970514,1.0,0.0,9 Iron,168.00868364942212,3.577100611800903,4.749620880757359
529,-84.22632653061224,34.07971655328799,314.607727051,133.42267918456156,30.20408163286703,1.0,0.0,9 Iron,258.0404393809986,0.1453085600205505,1.020695930081951
530,-84.22632653061224,34.079699546485266,314.327728271,133.42267918456156,28.316326530763547,1.0,0.0,9 Iron,268.50150654803264,3.949986562443104,5.830425420160409
546,-84.22618140589569,34.08027777777778,315.54196167,146.7649471030177,92.49999999991587,1.0,0.0,9 Iron,244.70463156830692,5.030995386028116,4.55804276714865
547,-84.22618140589569,34.08026077097506,315.241943359,146.7649471030177,90.61224489781239,1.0,0.0,9 Iron,181.19653663288352,5.476665225506429,4.446051318538644
548,-84.22618140589569,34.08024376417234,314.980987549,146.7649471030177,88.7244897957089,1.0,0.0,9 Iron,284.77470697303517,3.023188848568827,4.043459885027359
549,-84.22618140589569,34.080226757369616,314.880981445,146.7649471030177,86.83673469360542,1.0,0.0,9 Iron,117.04326399039903,2.4098473010072476,4.202320224927101
550,-84.22618140589569,34.080209750566894,314.600982666,146.7649471030177,84.94897959150194,1.0,0.0,9 Iron,125.80355009034253,5.398495273491574,5.144780060538038
551,-84.22618140589569,34.08019274376417,314.460968018,146.7649471030177,83.06122448939846,1.0,0.0,9 Iron,114.6488670936552,0.5330596631784578,1.5968373927779864
552,-84.22618140589569,34.08017573696145,314.3409729,146.7649471030177,81.17346938729497,1.0,0.0,9 Iron,289.41969933892756,5.943463807695449,5.539475185762948
553,-84.22618140589569,34.080158730158736,314.243286133,146.7649471030177,79.28571428598019,1.0,0.0,9 Iron,296.95780476603954,0.18280117963009648,1.2159923543205462
554,-84.22618140589569,34.080141723356014,314.143280029,146.7649471030177,77.39795918387671,1.0,0.0,9 Iron,146.6941193623614,2.49904566558179,2.604914811373005
555,-84.22618140589569,34.08012471655329,314.063262939,146.7649471030177,75.51020408177322,1.0,0.0,9 Iron,113.53229725770375,5.47381519145172,4.443026319414792
556,-84.22618140589569,34.08010770975057,313.983276367,146.7649471030177,73.62244897966974,1.0,0.0,9 Iron,162.18538788139637,1.042324119308459,3.4714371066846885
557,-84.22618140589569,34.08009070294785,313.907775879,146.7649471030177,71.73469387756626,1.0,0.0,9 Iron,158.28783789338837,3.0548612242437367,1.340319192048046
558,-84.22618140589569,34.08007369614513,313.887786865,146.7649471030177,69.84693877546277,1.0,0.0,9 Iron,98.46298302713771,3.197035466299859,3.294091643890472
559,-84.22618140589569,34.080056689342406,313.84777832,146.7649471030177,67.95918367335929,1.0,0.0,9 Iron,222.5821559962766,3.134126051125089,3.729154054373301
560,-84.22618140589569,34.080039682539685,313.827789307,146.7649471030177,66.07142857125581,1.0,0.0,9 Iron,91.17941781622615,2.4963475736163443,2.513421545640643
561,-84.22618140589569,34.08002267573696,313.835571289,146.7649471030177,64.18367346915232,1.0,0.0,9 Iron,148.85873379603925,2.680854797066701,4.456026721679607
562,-84.22618140589569,34.08000566893424,313.895568848,146.7649471030177,62.29591836704884,1.0,0.0,9 Iron,106.47113304714513,2.7838872581306053,1.3306827723718482
563,-84.22618140589569,34.07998866213152,314.035583496,146.7649471030177,60.40816326494536,1.0,0.0,9 Iron,279.86250910986035,4.815522581038639,1.3128579879366489
564,-84.22618140589569,34.0799716553288,314.255584717,146.7649471030177,58.520408162841875,1.0,0.0,9 Iron,217.24240410488784,5.825026930955779,3.2528674095548293
565,-84.22618140589569,34.07995464852608,314.568695068,146.7649471030177,56.632653061527094,1.0,0.0,9 Iron,137.9174222676334,5.840977496395881,2.3262327123055258
566,-84.22618140589569,34.07993764172336,314.988708496,146.7649471030177,54.74489795942361,1.0,0.0,9 Iron,255.62648599825536,1.613007940760927,3.4455242197822677
567,-84.22618140589569,34.07992063492064,315.188690186,146.7649471030177,52.85714285732013,1.0,0.0,9 Iron,119.69610848959812,1.763935224261874,5.408968390588031
568,-84.22618140589569,34.07990362811792,315.568695068,146.7649471030177,50.969387755216644,1.0,0.0,9 Iron,102.00854030598654,2.4259351198740955,4.265434579534804
569,-84.22618140589569,34.0798866213152,315.888702393,146.7649471030177,49.08163265311316,1.0,0.0,9 Iron,89.12791529748847,0.5170348652116373,1.732555305432957
570,-84.22618140589569,34.079869614512475,315.919616699,146.7649471030177,47.19387755100968,1.0,0.0,9 Iron,86.82300261927512,1.2958393807851136,4.955450027692407
571,-84.22618140589569,34.07985260770975,315.799621582,146.7649471030177,45.306122448906194,1.0,0.0,9 Iron,105.52439896479112,2.458857975016414,5.85230301182722
572,-84.22618140589569,34.07983560090703,315.679595947,146.7649471030177,43.41836734680271,1.0,0.0,9 Iron,150.94671931808622,5.61826826676905,2.747192552743306
573,-84.22618140589569,34.07981859410431,315.499603271,146.7649471030177,41.53061224469923,1.0,0.0,9 Iron,107.1152898882492,0.14631237613939022,3.3590455849329928
